threshold,TN,FP,FN,TP,precision,recall,f1,candidate_id,xgb_scale_pos_weight,xgb_max_depth,xgb_min_child_weight,xgb_gamma,xgb_subsample,xgb_colsample_bytree,xgb_reg_lambda,candidate_threshold,validation_projects,num_validation_tests,target_project,selected_threshold,selected_source_selection_top_k,selected_xgb_candidate_id,selected_xgb_scale_pos_weight,selected_xgb_max_depth,selected_xgb_min_child_weight,selected_xgb_gamma,selected_xgb_subsample,selected_xgb_colsample_bytree,selected_xgb_reg_lambda
0.6,4613,163,313,92,0.3607843137254902,0.2271604938271605,0.2787878787878788,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.6,"hbase,hector,logback,okhttp,spring-boot,wildfly",5181,undertow,0.3,6,reported_regularized,3.0,3,10.0,5.0,0.8,0.8,10.0
0.65,4637,139,331,74,0.3474178403755869,0.18271604938271604,0.23948220064724918,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.65,"hbase,hector,logback,okhttp,spring-boot,wildfly",5181,undertow,0.3,6,reported_regularized,3.0,3,10.0,5.0,0.8,0.8,10.0
0.7,4663,113,339,66,0.3687150837988827,0.16296296296296298,0.22602739726027402,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.7,"hbase,hector,logback,okhttp,spring-boot,wildfly",5181,undertow,0.3,6,reported_regularized,3.0,3,10.0,5.0,0.8,0.8,10.0
0.75,4679,97,345,60,0.3821656050955414,0.14814814814814814,0.21352313167259787,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.75,"hbase,hector,logback,okhttp,spring-boot,wildfly",5181,undertow,0.3,6,reported_regularized,3.0,3,10.0,5.0,0.8,0.8,10.0
0.8,4703,73,353,52,0.416,0.12839506172839507,0.19622641509433963,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.8,"hbase,hector,logback,okhttp,spring-boot,wildfly",5181,undertow,0.3,6,reported_regularized,3.0,3,10.0,5.0,0.8,0.8,10.0
0.85,4724,52,360,45,0.4639175257731959,0.1111111111111111,0.17928286852589642,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.85,"hbase,hector,logback,okhttp,spring-boot,wildfly",5181,undertow,0.3,6,reported_regularized,3.0,3,10.0,5.0,0.8,0.8,10.0
0.9,4751,25,373,32,0.5614035087719298,0.07901234567901234,0.13852813852813853,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.9,"hbase,hector,logback,okhttp,spring-boot,wildfly",5181,undertow,0.3,6,reported_regularized,3.0,3,10.0,5.0,0.8,0.8,10.0
0.3,4547,229,287,118,0.3400576368876081,0.291358024691358,0.3138297872340426,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.3,"hbase,hector,logback,okhttp,spring-boot,wildfly",5181,undertow,0.3,6,reported_regularized,3.0,3,10.0,5.0,0.8,0.8,10.0
0.35,4571,205,287,118,0.3653250773993808,0.291358024691358,0.32417582417582413,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.35,"hbase,hector,logback,okhttp,spring-boot,wildfly",5181,undertow,0.3,6,reported_regularized,3.0,3,10.0,5.0,0.8,0.8,10.0
0.4,4588,188,290,115,0.3795379537953795,0.2839506172839506,0.32485875706214684,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.4,"hbase,hector,logback,okhttp,spring-boot,wildfly",5181,undertow,0.3,6,reported_regularized,3.0,3,10.0,5.0,0.8,0.8,10.0
