threshold,TN,FP,FN,TP,precision,recall,f1,candidate_id,xgb_scale_pos_weight,xgb_max_depth,xgb_min_child_weight,xgb_gamma,xgb_subsample,xgb_colsample_bytree,xgb_reg_lambda,candidate_threshold,validation_projects,num_validation_tests,target_project,selected_threshold,selected_source_selection_top_k,selected_xgb_candidate_id,selected_xgb_scale_pos_weight,selected_xgb_max_depth,selected_xgb_min_child_weight,selected_xgb_gamma,selected_xgb_subsample,selected_xgb_colsample_bytree,selected_xgb_reg_lambda
0.3,5024,33,101,56,0.6292134831460674,0.35668789808917195,0.45528455284552843,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0,0.3,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.35,5034,23,103,54,0.7012987012987013,0.34394904458598724,0.46153846153846156,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0,0.35,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.4,5041,16,103,54,0.7714285714285715,0.34394904458598724,0.4757709251101321,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0,0.4,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.45,5046,11,103,54,0.8307692307692308,0.34394904458598724,0.48648648648648646,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0,0.45,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.5,5049,8,103,54,0.8709677419354839,0.34394904458598724,0.4931506849315068,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0,0.5,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.55,5049,8,103,54,0.8709677419354839,0.34394904458598724,0.4931506849315068,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0,0.55,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.6,5049,8,104,53,0.8688524590163934,0.3375796178343949,0.48623853211009166,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0,0.6,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.65,5049,8,105,52,0.8666666666666667,0.33121019108280253,0.4792626728110599,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0,0.65,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.7,5050,7,105,52,0.8813559322033898,0.33121019108280253,0.4814814814814814,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0,0.7,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.75,5050,7,107,50,0.8771929824561403,0.3184713375796178,0.46728971962616817,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0,0.75,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.8,5050,7,108,49,0.875,0.31210191082802546,0.460093896713615,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0,0.8,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.85,5050,7,110,47,0.8703703703703703,0.29936305732484075,0.4454976303317535,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0,0.85,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.9,5050,7,114,43,0.86,0.27388535031847133,0.4154589371980676,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0,0.9,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.3,5023,34,102,55,0.6179775280898876,0.3503184713375796,0.44715447154471544,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.3,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.35,5035,22,103,54,0.7105263157894737,0.34394904458598724,0.463519313304721,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.35,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.4,5040,17,103,54,0.7605633802816901,0.34394904458598724,0.4736842105263157,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.4,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.45,5042,15,104,53,0.7794117647058824,0.3375796178343949,0.4711111111111111,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.45,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.5,5046,11,105,52,0.8253968253968254,0.33121019108280253,0.4727272727272727,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.5,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.55,5047,10,106,51,0.8360655737704918,0.3248407643312102,0.46788990825688076,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.55,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.6,5047,10,106,51,0.8360655737704918,0.3248407643312102,0.46788990825688076,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.6,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.65,5047,10,107,50,0.8333333333333334,0.3184713375796178,0.46082949308755755,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.65,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.7,5048,9,108,49,0.8448275862068966,0.31210191082802546,0.45581395348837206,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.7,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.75,5048,9,108,49,0.8448275862068966,0.31210191082802546,0.45581395348837206,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.75,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.8,5050,7,108,49,0.875,0.31210191082802546,0.460093896713615,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.8,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.85,5050,7,109,48,0.8727272727272727,0.3057324840764331,0.45283018867924524,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.85,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.9,5050,7,113,44,0.8627450980392157,0.2802547770700637,0.4230769230769231,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.9,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.3,5039,18,107,50,0.7352941176470589,0.3184713375796178,0.4444444444444445,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.3,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
0.35,5040,17,108,49,0.7424242424242424,0.31210191082802546,0.43946188340807174,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0,0.35,"logback,orbit,spring-boot,undertow,wildfly,wro4j",5214,zxing,0.55,6,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0
