threshold,TN,FP,FN,TP,precision,recall,f1,candidate_id,xgb_scale_pos_weight,xgb_max_depth,xgb_min_child_weight,xgb_gamma,xgb_subsample,xgb_colsample_bytree,xgb_reg_lambda,candidate_threshold,validation_projects,num_validation_tests,target_project,selected_threshold,selected_source_selection_top_k,selected_xgb_candidate_id,selected_xgb_scale_pos_weight,selected_xgb_max_depth,selected_xgb_min_child_weight,selected_xgb_gamma,selected_xgb_subsample,selected_xgb_colsample_bytree,selected_xgb_reg_lambda
0.9,3259,81,40,25,0.2358490566037736,0.38461538461538464,0.2923976608187135,shallower_conservative,2.0,2,15.0,5.0,0.8,0.8,10.0,0.9,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.3,3248,92,16,49,0.3475177304964539,0.7538461538461538,0.47572815533980584,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0,0.3,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.35,3252,88,16,49,0.35766423357664234,0.7538461538461538,0.48514851485148525,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0,0.35,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.4,3252,88,17,48,0.35294117647058826,0.7384615384615385,0.47761194029850745,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0,0.4,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.45,3256,84,17,48,0.36363636363636365,0.7384615384615385,0.48730964467005067,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0,0.45,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.5,3256,84,17,48,0.36363636363636365,0.7384615384615385,0.48730964467005067,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0,0.5,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.55,3257,83,17,48,0.366412213740458,0.7384615384615385,0.489795918367347,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0,0.55,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.6,3257,83,17,48,0.366412213740458,0.7384615384615385,0.489795918367347,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0,0.6,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.65,3257,83,18,47,0.36153846153846153,0.7230769230769231,0.482051282051282,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0,0.65,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.7,3257,83,19,46,0.35658914728682173,0.7076923076923077,0.4742268041237113,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0,0.7,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.75,3258,82,19,46,0.359375,0.7076923076923077,0.4766839378238342,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0,0.75,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.8,3299,41,38,27,0.39705882352941174,0.4153846153846154,0.40601503759398494,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0,0.8,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.85,3324,16,40,25,0.6097560975609756,0.38461538461538464,0.4716981132075472,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0,0.85,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.9,3328,12,55,10,0.45454545454545453,0.15384615384615385,0.22988505747126442,lower_weight_regularized,2.0,3,10.0,5.0,0.8,0.8,10.0,0.9,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.3,3256,84,12,53,0.38686131386861317,0.8153846153846154,0.5247524752475248,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.3,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.35,3256,84,12,53,0.38686131386861317,0.8153846153846154,0.5247524752475248,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.35,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.4,3256,84,12,53,0.38686131386861317,0.8153846153846154,0.5247524752475248,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.4,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
0.45,3256,84,12,53,0.38686131386861317,0.8153846153846154,0.5247524752475248,moderate_complexity,3.0,3,5.0,2.0,0.8,0.8,5.0,0.45,"commons-exec,elastic-job-lite,handlebars.java,http-request,incubator-dubbo,java-websocket",3405,httpcore,0.9,6,deeper_regularized,3.0,4,5.0,1.0,0.8,0.8,5.0
